

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Palestine",299,"Harvested irrigated temporary crop area: Other crops",4377,1997,2.839,"","",""
"Palestine",299,"Harvested irrigated permanent crop area: Bananas",4361,1997,0.577,"","",""
"Palestine",299,"Harvested irrigated permanent crop area: Citrus",4362,1997,6.261,"","",""
"Palestine",299,"Harvested irrigated permanent crop area: Other crops",4378,1997,1.585,"","",""
"Panama",166,"Harvested irrigated temporary crop area: Rice",4346,1997,4.346,"","",""
"Panama",166,"Harvested irrigated temporary crop area: Rice",4346,2000,21.45,"","",""
"Panama",166,"Harvested irrigated temporary crop area: Rice",4346,2009,21.24,"I","",""
"Panama",166,"Harvested irrigated temporary crop area: Maize",4348,2000,4.422,"","",""
"Panama",166,"Harvested irrigated temporary crop area: Sorghum",4350,2000,0.042,"","",""
"Panama",166,"Harvested irrigated temporary crop area: Vegetables",4360,1997,1.339,"","",""
"Panama",166,"Harvested irrigated temporary crop area: Vegetables",4360,2000,4.385,"","",""
"Panama",166,"Harvested irrigated temporary crop area: Vegetables",4360,2009,1.341,"","[100]",""
"Panama",166,"Harvested irrigated temporary crop area: Potatoes",4352,2000,0.892,"","",""
"Panama",166,"Harvested irrigated temporary crop area: Sugarcane",4357,1997,15.12,"","",""
"Panama",166,"Harvested irrigated temporary crop area: Sugarcane",4357,2000,11.99,"","",""
"Panama",166,"Harvested irrigated temporary crop area: Sugarcane",4357,2009,13.8,"I","",""
"Panama",166,"Harvested irrigated temporary crop area: Fodder",4369,1997,0.123,"","",""
"Panama",166,"Harvested irrigated temporary crop area: Other crops",4377,1997,0.364,"","",""
"Panama",166,"Harvested irrigated temporary crop area: Other crops",4377,2009,6.12,"","[101]",""
"Panama",166,"Harvested irrigated permanent crop area: Bananas",4361,1997,6.17,"","",""
"Panama",166,"Harvested irrigated permanent crop area: Bananas",4361,2009,0.93,"","",""
"Panama",166,"Harvested irrigated permanent crop area: Coffee",4364,2009,0.021,"","",""
"Panama",166,"Harvested irrigated permanent crop area: Other crops",4378,1997,0.104,"","",""
"Panama",166,"Harvested irrigated permanent crop area: Other crops",4378,2009,0.256,"","[102]",""
"Paraguay",169,"Harvested irrigated temporary crop area: Rice",4346,2012,80.0,"","",""
"Paraguay",169,"Harvested irrigated temporary crop area: Vegetables",4360,2008,2.23,"","",""
"Paraguay",169,"Harvested irrigated temporary crop area: Sugarcane",4357,2008,53.13,"","",""
"Paraguay",169,"Harvested irrigated permanent crop area: Other crops",4378,2008,0.81,"","",""
"Peru",170,"Harvested irrigated temporary crop area: Rice",4346,1994,85.59,"","",""
"Peru",170,"Harvested irrigated temporary crop area: Barley",4347,1994,15.05,"","",""
"Peru",170,"Harvested irrigated temporary crop area: Maize",4348,1994,219.5,"","",""
"Peru",170,"Harvested irrigated temporary crop area: Other cereals",4351,1994,26.61,"","",""
"Peru",170,"Harvested irrigated temporary crop area: Vegetables",4360,1994,62.09,"","",""
"Peru",170,"Harvested irrigated temporary crop area: Potatoes",4352,1994,101.5,"","",""
"Peru",170,"Harvested irrigated temporary crop area: Other roots and tubers",4355,1994,34.78,"","",""
"Peru",170,"Harvested irrigated temporary crop area: Leguminous crops",4359,1994,63.53,"","",""
"Peru",170,"Harvested irrigated temporary crop area: Sugarcane",4357,1994,101.3,"","",""
"Peru",170,"Harvested irrigated temporary crop area: Fodder",4369,1994,160.7,"","",""
"Peru",170,"Harvested irrigated temporary crop area: Cotton",4367,1994,83.53,"","",""
"Peru",170,"Harvested irrigated temporary crop area: Other crops",4377,1994,20.83,"","",""
"Peru",170,"Harvested irrigated permanent crop area: Bananas",4361,1994,18.2,"","",""
"Peru",170,"Harvested irrigated permanent crop area: Citrus",4362,1994,26.06,"","",""
"Peru",170,"Harvested irrigated permanent crop area: Grapes",4523,1994,10.28,"","",""
"Peru",170,"Harvested irrigated permanent crop area: Other fruits",4524,1994,86.03,"","",""
"Peru",170,"Harvested irrigated permanent crop area: Coffee",4364,1994,8.34,"","",""
"Philippines",171,"Harvested irrigated temporary crop area: Rice",4346,1992,1443.0,"","",""
"Philippines",171,"Harvested irrigated temporary crop area: Rice",4346,2006,2422.0,"","",""
"Philippines",171,"Harvested irrigated temporary crop area: Maize",4348,2006,96.6,"","",""
"Philippines",171,"Harvested irrigated temporary crop area: Vegetables",4360,2006,37.86,"","",""
"Philippines",171,"Harvested irrigated temporary crop area: Groundnuts",4372,2006,12.4,"","",""
"Philippines",171,"Harvested irrigated temporary crop area: Sugarcane",4357,2006,65.0,"","",""
"Philippines",171,"Harvested irrigated temporary crop area: Tobacco",4366,2006,23.88,"","",""
"Philippines",171,"Harvested irrigated permanent crop area: Bananas",4361,2006,14.21,"","",""
"Philippines",171,"Harvested irrigated permanent crop area: Citrus",4362,2006,1.97,"","",""
"Philippines",171,"Harvested irrigated permanent crop area: Other crops",4378,2006,22.0,"","",""
"Poland",173,"Harvested irrigated temporary crop area: Wheat",4345,2003,0.0,"","",""
"Poland",173,"Harvested irrigated temporary crop area: Maize",4348,2007,4.0,"I","",""
"Poland",173,"Harvested irrigated temporary crop area: Vegetables",4360,2007,4.4,"I","",""
"Poland",173,"Harvested irrigated temporary crop area: Potatoes",4352,2007,13.8,"I","",""
"Poland",173,"Harvested irrigated temporary crop area: Sugar beet",4358,2007,6.06,"I","",""
"Poland",173,"Harvested irrigated permanent crop area: Other fruits",4524,2007,3.8,"I","",""
"Poland",173,"Harvested irrigated permanent crop area: Grass and Fodder",4522,2007,20.0,"I","",""
"Portugal",174,"Harvested irrigated temporary crop area: Wheat",4345,1990,0.6,"","",""
"Portugal",174,"Harvested irrigated temporary crop area: Wheat",4345,2003,14.74,"","",""
"Portugal",174,"Harvested irrigated temporary crop area: Wheat",4345,2008,13.55,"I","",""
"Portugal",174,"Harvested irrigated temporary crop area: Rice",4346,2008,23.49,"I","",""
"Portugal",174,"Harvested irrigated temporary crop area: Maize",4348,1990,177.7,"","",""
"Portugal",174,"Harvested irrigated temporary crop area: Maize",4348,2003,101.4,"","",""
"Portugal",174,"Harvested irrigated temporary crop area: Maize",4348,2008,94.04,"I","",""
"Portugal",174,"Harvested irrigated temporary crop area: Other cereals",4351,2008,51.11,"I","",""
"Portugal",174,"Harvested irrigated temporary crop area: Vegetables",4360,2008,54.69,"I","",""
"Portugal",174,"Harvested irrigated temporary crop area: Soybeans",4371,1990,0.12,"","",""
"Portugal",174,"Harvested irrigated temporary crop area: Sunflower",4373,1990,4.56,"","",""
"Portugal",174,"Harvested irrigated temporary crop area: Sunflower",4373,2003,8.27,"","",""
"Portugal",174,"Harvested irrigated temporary crop area: Sunflower",4373,2008,8.63,"I","",""
"Portugal",174,"Harvested irrigated temporary crop area: Potatoes",4352,1990,70.96,"","",""
"Portugal",174,"Harvested irrigated temporary crop area: Potatoes",4352,2003,19.13,"","",""
"Portugal",174,"Harvested irrigated temporary crop area: Potatoes",4352,2008,17.73,"I","",""
"Portugal",174,"Harvested irrigated temporary crop area: Leguminous crops",4359,2008,22.18,"I","",""
"Portugal",174,"Harvested irrigated temporary crop area: Sugar beet",4358,1990,0.03,"","",""
"Portugal",174,"Harvested irrigated temporary crop area: Sugar beet",4358,2003,4.72,"","",""
"Portugal",174,"Harvested irrigated temporary crop area: Sugar beet",4358,2008,4.36,"I","",""
"Portugal",174,"Harvested irrigated permanent crop area: Citrus",4362,1990,23.83,"","",""
"Portugal",174,"Harvested irrigated permanent crop area: Citrus",4362,2003,16.89,"","",""
"Portugal",174,"Harvested irrigated permanent crop area: Citrus",4362,2008,16.9,"I","",""
"Portugal",174,"Harvested irrigated permanent crop area: Other fruits",4524,2008,39.64,"I","",""
"Portugal",174,"Harvested irrigated permanent crop area: Olives",4525,2008,37.88,"I","",""
"Portugal",174,"Harvested irrigated permanent crop area: Other crops",4378,1990,54.19,"","",""
"Portugal",174,"Harvested irrigated permanent crop area: Other crops",4378,2003,42.7,"","",""
"Puerto Rico",177,"Harvested irrigated temporary crop area: Rice",4346,2007,4.64,"I","",""
"Puerto Rico",177,"Harvested irrigated temporary crop area: Vegetables",4360,2007,1.392,"I","",""
"Puerto Rico",177,"Harvested irrigated temporary crop area: Sugarcane",4357,2007,7.424,"I","",""
"Puerto Rico",177,"Harvested irrigated permanent crop area: Other fruits",4524,2007,2.32,"I","",""
"Qatar",179,"Harvested irrigated temporary crop area: Wheat",4345,1990,0.124,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Wheat",4345,1994,0.061,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Wheat",4345,2004,0.01,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Barley",4347,1990,0.978,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Barley",4347,1994,1.154,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Barley",4347,2004,1.027,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Maize",4348,1990,0.015,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Maize",4348,1994,0.027,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Maize",4348,2004,0.093,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Other cereals",4351,1975,0.105,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Other cereals",4351,1980,0.2,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Other cereals",4351,2004,0.204,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Vegetables",4360,1975,0.981,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Vegetables",4360,1980,0.839,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Vegetables",4360,1990,2.268,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Vegetables",4360,1994,2.341,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Vegetables",4360,2004,1.343,"","[103]",""
"Qatar",179,"Harvested irrigated temporary crop area: Potatoes",4352,2004,0.002,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Other roots and tubers",4355,1994,0.055,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Leguminous crops",4359,1994,0.029,"","",""
"Qatar",179,"Harvested irrigated temporary crop area: Fodder",4369,1994,1.175,"K","",""
"Qatar",179,"Harvested irrigated temporary crop area: Fodder",4369,2004,1.066,"","",""
"Qatar",179,"Harvested irrigated permanent crop area: Citrus",4362,2004,0.14,"","",""
"Qatar",179,"Harvested irrigated permanent crop area: Grass and Fodder",4522,1994,1.628,"K","",""
"Qatar",179,"Harvested irrigated permanent crop area: Grass and Fodder",4522,2004,1.478,"","",""
"Qatar",179,"Harvested irrigated permanent crop area: Other crops",4378,1975,0.566,"","",""
"Qatar",179,"Harvested irrigated permanent crop area: Other crops",4378,1980,0.77,"","",""
"Qatar",179,"Harvested irrigated permanent crop area: Other crops",4378,1990,1.614,"","",""
"Qatar",179,"Harvested irrigated permanent crop area: Other crops",4378,1994,2.327,"","",""
"Qatar",179,"Harvested irrigated permanent crop area: Other crops",4378,2004,1.565,"","",""
"Republic of Korea",117,"Harvested irrigated temporary crop area: Rice",4346,1996,888.8,"","",""
"Republic of Korea",117,"Harvested irrigated temporary crop area: Rice",4346,2006,962.0,"L","",""
"Republic of Korea",117,"Harvested irrigated temporary crop area: Maize",4348,2006,5.0,"L","",""
"Republic of Korea",117,"Harvested irrigated temporary crop area: Vegetables",4360,2006,229.0,"L","",""
"Republic of Korea",117,"Harvested irrigated temporary crop area: Soybeans",4371,2006,52.0,"L","",""
"Republic of Korea",117,"Harvested irrigated temporary crop area: Potatoes",4352,2006,19.0,"L","",""
"Republic of Korea",117,"Harvested irrigated temporary crop area: Sweet potatoes",4353,2006,14.0,"L","",""
"Republic of Korea",117,"Harvested irrigated temporary crop area: Fodder",4369,2006,12.0,"L","",""
"Republic of Korea",117,"Harvested irrigated temporary crop area: Tobacco",4366,2006,1.0,"L","",""
"Republic of Korea",117,"Harvested irrigated permanent crop area: Citrus",4362,2006,11.0,"L","",""
"Republic of Korea",117,"Harvested irrigated permanent crop area: Other fruits",4524,2006,40.0,"L","",""
"Republic of Moldova",146,"Harvested irrigated temporary crop area: Other cereals",4351,2007,7.0,"I","",""
"Republic of Moldova",146,"Harvested irrigated temporary crop area: Vegetables",4360,2007,3.5,"I","",""
"Republic of Moldova",146,"Harvested irrigated temporary crop area: Potatoes",4352,2007,3.5,"I","",""
"Republic of Moldova",146,"Harvested irrigated temporary crop area: Sugar beet",4358,2007,2.2,"I","",""
"Republic of Moldova",146,"Harvested irrigated permanent crop area: Other fruits",4524,2007,4.8,"I","",""
"Romania",183,"Harvested irrigated temporary crop area: Wheat",4345,2003,0.0,"E","",""
"Romania",183,"Harvested irrigated temporary crop area: Maize",4348,2003,88.17,"E","",""
"Romania",183,"Harvested irrigated temporary crop area: Maize",4348,2008,38.2,"I","",""
"Romania",183,"Harvested irrigated temporary crop area: Vegetables",4360,2008,20.4,"I","",""
"Romania",183,"Harvested irrigated temporary crop area: Soybeans",4371,2003,35.36,"E","",""
"Romania",183,"Harvested irrigated temporary crop area: Soybeans",4371,2008,15.2,"I","",""
"Romania",183,"Harvested irrigated temporary crop area: Sunflower",4373,2003,57.68,"E","",""
"Romania",183,"Harvested irrigated temporary crop area: Sunflower",4373,2008,26.9,"I","",""
"Romania",183,"Harvested irrigated temporary crop area: Potatoes",4352,2003,7.56,"E","",""
"Romania",183,"Harvested irrigated temporary crop area: Potatoes",4352,2008,3.2,"I","",""
"Romania",183,"Harvested irrigated temporary crop area: Leguminous crops",4359,2008,3.4,"I","",""
"Romania",183,"Harvested irrigated temporary crop area: Sugar beet",4358,2003,1.69,"E","",""
"Romania",183,"Harvested irrigated temporary crop area: Fodder",4369,2003,16.44,"E","",""
"Romania",183,"Harvested irrigated temporary crop area: Fodder",4369,2008,20.4,"I","",""
"Romania",183,"Harvested irrigated temporary crop area: Other crops",4377,2008,4.9,"I","[104]",""
"Romania",183,"Harvested irrigated permanent crop area: Citrus",4362,2003,0.0,"E","",""
"Romania",183,"Harvested irrigated permanent crop area: Grapes",4523,2003,8.2,"E","",""
"Romania",183,"Harvested irrigated permanent crop area: Other fruits",4524,2008,40.8,"I","",""
"Romania",183,"Harvested irrigated permanent crop area: Other crops",4378,2003,4.4,"E","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Wheat",4345,2006,61.3,"I","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Rice",4346,1994,261.0,"","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Rice",4346,2006,38.0,"I","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Barley",4347,2006,26.0,"I","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Maize",4348,2006,15.0,"I","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Other cereals",4351,1994,838.0,"","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Other cereals",4351,2006,23.0,"I","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Vegetables",4360,1994,208.0,"","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Vegetables",4360,2006,57.0,"I","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Potatoes",4352,2006,82.0,"I","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Leguminous crops",4359,1994,118.0,"","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Leguminous crops",4359,2006,32.0,"I","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Sugar beet",4358,1994,117.0,"","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Sugar beet",4358,2006,32.0,"I","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Fodder",4369,1994,1659.0,"K","",""
"Russian Federation",185,"Harvested irrigated temporary crop area: Fodder",4369,2006,328.6,"I","",""
"Russian Federation",185,"Harvested irrigated permanent crop area: Other fruits",4524,2006,66.0,"I","",""
"Rwanda",184,"Harvested irrigated temporary crop area: Rice",4346,2007,2.0,"L","",""
"Rwanda",184,"Harvested irrigated temporary crop area: Vegetables",4360,2007,2.0,"L","",""
"Saint Kitts and Nevis",188,"Harvested irrigated temporary crop area: Vegetables",4360,2012,0.025,"I","",""
"Sao Tome and Principe",193,"Harvested irrigated temporary crop area: Other crops",4377,1991,0.2,"","",""
"Sao Tome and Principe",193,"Harvested irrigated permanent crop area: Cocoa beans",4363,1991,9.5,"","",""
"Saudi Arabia",194,"Harvested irrigated temporary crop area: Wheat",4345,1992,907.3,"","",""
"Saudi Arabia",194,"Harvested irrigated temporary crop area: Wheat",4345,2006,490.3,"","",""
